ID;Ubicacion;Localidad;Interes Turistico;Superficie (m²);Precio (€);Acceso a Transporte Publico;Proximidad a Servicios (km);Zona Residencial;Zona Comercial;Indice de Criminalidad;Restricciones de Construccion;Comprar
1127;Lat, Long;Ciudad Real;25;945;211413;1;0.9989548949851162;0;0;100;20.0;False
1128;Lat, Long;León;75;753;377284;1;0.8585149158248505;1;0;25;inf;False
1129;Lat, Long;Burgos;50;799;285433;1;0.9531592517369046;0;1;25;15.0;False
1130;Lat, Long;Pontevedra;50;832;347458;1;0.4469065373350123;1;1;75;15.0;False
1131;Lat, Long;Pontevedra;25;652;355821;0;0.3293659725186833;0;0;100;15.0;False
1132;Lat, Long;Huelva;75;935;334861;0;0.7252094625198383;1;0;50;20.0;False
1133;Lat, Long;Barcelona;50;610;377297;1;0.6340608669526548;0;0;0;inf;False
1134;Lat, Long;Valladolid;25;925;226508;0;0.5771885747764214;1;0;25;15.0;False
1135;Lat, Long;Valladolid;25;885;374365;1;0.31889331205188653;0;0;0;20.0;False
1136;Lat, Long;La Rioja;25;570;253121;1;0.6012308776154944;0;1;100;20.0;False
1137;Lat, Long;Zaragoza;100;819;385770;1;0.5604496319764456;0;1;50;20.0;False
1138;Lat, Long;Asturias;25;820;324224;1;0.13315551045800636;0;1;75;15.0;False
1139;Lat, Long;Zamora;100;900;368728;1;0.3912163775717681;1;1;50;15.0;False
1140;Lat, Long;Baleares;0;746;329571;0;0.9336649867961552;0;1;100;20.0;False
1141;Lat, Long;Huelva;50;823;249667;0;0.76987648801267;0;0;75;inf;True
1142;Lat, Long;Cantabria;25;986;205606;0;0.2712397022421168;0;0;75;20.0;False
1143;Lat, Long;Teruel;25;761;234198;0;0.6263938071520644;0;1;25;15.0;False
1144;Lat, Long;Tarragona;100;567;271925;0;0.36535713193199637;0;1;100;20.0;True
1145;Lat, Long;Lleida;100;705;361982;1;0.8481005199227984;1;0;50;20.0;False
1146;Lat, Long;Cuenca;50;671;394677;0;0.6294680820055398;1;1;100;inf;False
1147;Lat, Long;Toledo;100;933;347427;1;0.4514867462114365;1;0;50;15.0;False
1148;Lat, Long;Valladolid;50;616;301871;0;0.9265921677370056;1;0;75;20.0;False
1149;Lat, Long;Málaga;75;841;397760;1;0.1781923353195628;0;1;50;inf;False
1150;Lat, Long;Zamora;50;592;384873;0;0.8180535059198747;1;0;25;20.0;False
1151;Lat, Long;Huelva;100;987;288211;0;0.9826048626365794;1;1;75;15.0;False
1152;Lat, Long;La Rioja;100;869;341154;1;0.31485260530090087;0;0;100;15.0;False
1153;Lat, Long;Alicante;0;778;217073;1;0.20953915997140002;1;0;75;15.0;False
1154;Lat, Long;Badajoz;100;557;392419;0;0.22984899486860294;0;1;100;20.0;False
1155;Lat, Long;Zamora;50;893;268334;1;0.14278656662571387;0;0;100;15.0;True
1156;Lat, Long;Sevilla;100;849;388873;1;0.6800715375147516;0;0;75;20.0;False
1157;Lat, Long;Álava;0;600;245351;0;0.7472167093641765;1;0;100;inf;False
1158;Lat, Long;Cuenca;25;832;254658;0;0.7819117238134164;0;0;25;inf;False
1159;Lat, Long;Almería;50;909;306005;1;0.5830239538819076;0;1;100;15.0;False
1160;Lat, Long;Burgos;75;902;216935;0;0.3973232197645631;0;0;0;20.0;True
1161;Lat, Long;Barcelona;25;867;229837;0;0.38035279065013083;0;0;100;15.0;False
1162;Lat, Long;Almería;75;652;241013;0;0.9180795404029034;1;0;50;20.0;False
1163;Lat, Long;Lugo;75;638;322234;1;0.9112724157080904;0;0;50;20.0;False
1164;Lat, Long;Ciudad Real;75;910;387746;1;0.5598359972395347;1;0;100;20.0;False
1165;Lat, Long;Alicante;75;731;237562;0;0.2525695262488127;1;1;25;20.0;True
1166;Lat, Long;Barcelona;0;937;249071;0;0.9290545653961707;0;0;0;15.0;False
1167;Lat, Long;Cáceres;75;827;288169;0;0.6818422298555581;0;0;50;inf;True
1168;Lat, Long;Alicante;50;531;233052;1;0.6843733177629562;1;1;50;20.0;True
1169;Lat, Long;Almería;100;971;338234;0;0.35044404829640796;0;1;0;inf;False
1170;Lat, Long;Pontevedra;100;712;340958;0;0.7076050482652333;1;0;50;15.0;False
1171;Lat, Long;Madrid;100;578;304149;0;0.45502349375855133;1;1;25;inf;False
1172;Lat, Long;Córdoba;50;591;334190;0;0.3830907782311578;0;0;100;15.0;False
1173;Lat, Long;Málaga;0;622;260227;0;0.8665317973352306;1;1;50;15.0;False
1174;Lat, Long;Guipúzcoa;0;543;211674;0;0.4723855950767488;0;0;25;inf;False
1175;Lat, Long;La Rioja;25;881;346575;0;0.24417763183693816;1;0;0;15.0;False
1176;Lat, Long;Lugo;100;574;287595;1;0.8533325617229611;1;0;75;20.0;True
1177;Lat, Long;Baleares;50;830;220709;0;0.24045498275513397;0;1;25;15.0;True
1178;Lat, Long;Guipúzcoa;0;711;340099;0;0.664385960518408;0;1;50;20.0;False
1179;Lat, Long;Ourense;25;656;387846;1;0.3441022751722934;1;1;25;20.0;False
1180;Lat, Long;Biscay;25;615;251342;0;0.36484686260651356;1;1;100;15.0;False
1181;Lat, Long;Ourense;50;883;214842;0;0.6267395917185994;1;0;25;inf;True
1182;Lat, Long;Zaragoza;100;743;252990;1;0.8783308255884233;1;1;100;20.0;True
1183;Lat, Long;Jaén;100;548;225377;0;0.5916541075234081;0;0;100;15.0;True
1184;Lat, Long;Ávila;50;872;249450;0;0.34660951791179284;1;0;25;15.0;True
1185;Lat, Long;Málaga;25;635;353538;0;0.9622007844521852;0;0;100;15.0;False
1186;Lat, Long;Valencia;100;810;304479;0;0.4849447019596622;0;1;75;15.0;False
1187;Lat, Long;Asturias;50;635;386514;0;0.24765719684271345;0;0;100;inf;False
1188;Lat, Long;Navarra;50;650;332289;1;0.9746245922821546;1;1;0;inf;False
1189;Lat, Long;Guadalajara;0;516;268142;1;0.4026096144373088;0;0;100;20.0;False
1190;Lat, Long;León;100;662;293715;1;0.26407662957167355;0;1;75;20.0;True
1191;Lat, Long;Huesca;100;904;304325;0;0.4663139641285433;0;0;75;15.0;False
1192;Lat, Long;Álava;75;563;208248;0;0.3941594228161167;1;1;50;inf;True
1193;Lat, Long;León;75;528;391166;1;0.8810375540631508;0;0;100;20.0;False
1194;Lat, Long;Castellón;75;696;230892;0;0.8819966233944336;0;0;100;20.0;True
1195;Lat, Long;Cuenca;50;791;203658;0;0.39953326264042033;0;1;100;15.0;True
1196;Lat, Long;Palencia;25;870;265111;0;0.36039773085997073;0;1;0;20.0;False
1197;Lat, Long;Biscay;50;956;213294;1;0.9810905251922234;0;1;75;15.0;False
1198;Lat, Long;Álava;0;505;237247;1;0.4596918183738441;0;1;25;15.0;False
1199;Lat, Long;Murcia;100;627;233223;0;0.499795968977119;0;1;0;15.0;True
1200;Lat, Long;Sevilla;0;767;322906;1;0.3711346535341621;0;0;50;15.0;False
1201;Lat, Long;Málaga;0;747;376944;0;0.7697714921585804;1;0;25;20.0;False
1202;Lat, Long;Las Palmas;100;689;397641;1;0.3355881982990634;1;1;25;20.0;False
1203;Lat, Long;Valladolid;75;683;359493;1;0.9672240776750611;0;0;0;15.0;False
1204;Lat, Long;Cuenca;75;966;355035;0;0.27096266474447905;1;0;0;15.0;False
1205;Lat, Long;La Coruña;100;724;220476;0;0.10591971587093545;1;1;100;15.0;True
1206;Lat, Long;Murcia;50;858;210218;1;0.6712370966820193;1;0;100;20.0;True
1207;Lat, Long;Granada;0;779;266246;0;0.20269851386064927;1;0;25;20.0;False
1208;Lat, Long;Cantabria;100;812;360996;1;0.9255062074981516;0;0;75;inf;False
1209;Lat, Long;Badajoz;50;931;396352;0;0.15413609425828842;0;1;100;inf;False
1210;Lat, Long;Ciudad Real;75;849;364578;0;0.1688174648958788;0;0;50;20.0;False
1211;Lat, Long;Lleida;25;779;222528;1;0.7989875451477716;1;0;100;15.0;False
1212;Lat, Long;La Rioja;0;853;201383;0;0.7134849748062548;0;1;25;inf;False
1213;Lat, Long;Jaén;0;605;271575;1;0.4167024430774394;1;1;25;15.0;False
1214;Lat, Long;Valencia;25;915;257553;0;0.777507370359492;0;0;100;15.0;False
1215;Lat, Long;Soria;50;727;397880;1;0.44223216834185775;0;1;0;inf;False
1216;Lat, Long;Granada;25;647;317124;1;0.5746946117492342;1;1;25;20.0;False
1217;Lat, Long;Valladolid;100;607;317780;1;0.25450448999440795;0;0;100;15.0;False
1218;Lat, Long;Córdoba;100;813;253467;0;0.9038964123870803;0;1;25;inf;False
1219;Lat, Long;Castellón;75;896;249922;1;0.9054593357279603;0;1;0;inf;False
1220;Lat, Long;Murcia;0;889;265491;0;0.7030886258119498;0;1;50;inf;False
1221;Lat, Long;Barcelona;100;798;389750;0;0.2978550094020803;0;0;100;15.0;False
1222;Lat, Long;Las Palmas;100;875;274873;1;0.5872511507912896;1;1;0;20.0;True
1223;Lat, Long;Albacete;75;748;330295;1;0.362377409328525;1;1;100;20.0;False
1224;Lat, Long;Badajoz;75;731;360625;0;0.13960305885999594;0;1;25;inf;False
1225;Lat, Long;Almería;25;853;377521;0;0.7138347017785962;1;0;50;20.0;False
1226;Lat, Long;Palencia;75;636;211034;1;0.5440171079066023;0;0;75;15.0;True
1227;Lat, Long;Ávila;50;635;383012;1;0.8976956497251356;0;0;50;20.0;False
1228;Lat, Long;La Rioja;0;545;272086;0;0.8890760718799842;1;0;0;15.0;False
1229;Lat, Long;Albacete;0;732;279642;1;0.6733040482154551;0;0;50;15.0;False
1230;Lat, Long;Madrid;50;681;352286;0;0.34639527583307567;0;0;25;20.0;False
1231;Lat, Long;Zamora;100;545;282264;0;0.38684358564156807;0;1;75;20.0;True
1232;Lat, Long;Málaga;50;779;257385;0;0.945281995158351;0;1;50;20.0;False
1233;Lat, Long;Lugo;0;640;276260;0;0.2385952602281952;0;1;0;15.0;False
1234;Lat, Long;Ourense;50;558;290486;1;0.6626561372545305;0;1;25;20.0;True
1235;Lat, Long;Valencia;25;994;204682;0;0.24099416896409845;1;0;50;15.0;False
1236;Lat, Long;Toledo;50;707;294784;0;0.6399939792283884;0;0;100;15.0;True
1237;Lat, Long;Jaén;50;631;369219;1;0.9666039497478486;1;0;100;15.0;False
1238;Lat, Long;Santa Cruz de Tenerife;75;775;225716;0;0.9970810617240821;0;0;100;15.0;False
1239;Lat, Long;Sevilla;50;789;388664;1;0.11735277106472664;0;1;100;15.0;False
1240;Lat, Long;Alicante;75;989;305306;1;0.7031443224018344;0;0;100;20.0;False
1241;Lat, Long;Cuenca;0;662;348911;0;0.6096958311756208;1;1;75;inf;False
1242;Lat, Long;Salamanca;25;520;349943;1;0.1409580956305781;1;1;100;20.0;False
1243;Lat, Long;Ciudad Real;25;627;284027;0;0.17664832232013833;0;1;25;20.0;False
1244;Lat, Long;Cantabria;75;793;233610;0;0.7337977872635566;1;1;25;inf;True
1245;Lat, Long;Cádiz;75;861;354163;0;0.8996417287590731;1;1;75;inf;False
1246;Lat, Long;Huelva;50;525;211299;0;0.7774684835506754;0;1;25;20.0;True
1247;Lat, Long;Segovia;0;814;209589;0;0.32263458867225714;0;0;100;20.0;False
1248;Lat, Long;Salamanca;25;672;328706;0;0.6294671009321231;1;1;0;20.0;False
1249;Lat, Long;Sevilla;25;893;263112;0;0.4104720109750222;0;1;75;15.0;False
1250;Lat, Long;Albacete;75;932;361995;1;0.22230500559314775;0;1;100;20.0;False
1251;Lat, Long;Guadalajara;50;802;246037;0;0.1975551066606867;0;0;100;15.0;True
1252;Lat, Long;Pontevedra;0;764;333640;0;0.608535038341979;1;0;50;15.0;False
1253;Lat, Long;Ourense;100;795;358275;1;0.5431585722455213;0;1;50;15.0;False
1254;Lat, Long;Cádiz;25;922;373579;0;0.8675524388727558;0;0;50;inf;False
1255;Lat, Long;Guadalajara;100;853;237767;0;0.5398004344109418;1;0;0;15.0;True
1256;Lat, Long;Las Palmas;0;681;359767;0;0.8967482900660751;0;0;0;inf;False
1257;Lat, Long;Salamanca;0;962;233479;1;0.8450505390937001;1;1;75;inf;False
1258;Lat, Long;Valladolid;50;581;351808;1;0.22055445712817012;0;1;75;inf;False
1259;Lat, Long;Asturias;0;675;296152;1;0.25750726520572437;0;1;75;15.0;False
1260;Lat, Long;Ourense;100;967;328894;1;0.13051134273374204;1;1;25;inf;False
1261;Lat, Long;Soria;75;575;232708;0;0.7740333968262002;1;1;25;15.0;True
1262;Lat, Long;Zaragoza;0;715;274883;0;0.7878362357249541;1;0;100;20.0;False
1263;Lat, Long;Almería;50;740;203885;1;0.6374801029790669;0;1;75;inf;True
1264;Lat, Long;Huelva;50;856;231422;0;0.7895656024654846;0;0;50;20.0;True
1265;Lat, Long;La Rioja;0;914;372369;1;0.770811524726024;1;0;100;20.0;False
1266;Lat, Long;La Coruña;50;723;340088;0;0.24156481486384396;0;0;25;inf;False
1267;Lat, Long;Biscay;75;780;366895;0;0.7460444232157663;1;0;100;15.0;False
1268;Lat, Long;Asturias;0;662;369011;0;0.6440449792013099;1;1;25;inf;False
1269;Lat, Long;Huesca;75;906;242984;0;0.20139034772028533;0;0;50;inf;True
1270;Lat, Long;Burgos;100;615;240776;1;0.9211697087098337;0;0;50;inf;False
1271;Lat, Long;Guadalajara;100;587;343373;0;0.7344484773940975;0;0;100;15.0;False
1272;Lat, Long;Guadalajara;25;748;225281;1;0.664726631676877;1;0;75;inf;False
1273;Lat, Long;Palencia;100;574;348707;1;0.7727772544765067;0;0;50;15.0;False
1274;Lat, Long;Ourense;100;633;228307;0;0.5201562009133459;1;0;75;20.0;True
1275;Lat, Long;Baleares;25;816;389208;1;0.9329917055246071;1;0;75;inf;False
1276;Lat, Long;Lleida;25;543;238870;0;0.7113371987266316;0;0;50;inf;False
1277;Lat, Long;Álava;100;572;243886;1;0.3820257737226773;0;1;50;20.0;True
1278;Lat, Long;Jaén;0;687;337164;0;0.4923821185627436;1;1;50;15.0;False
1279;Lat, Long;Cantabria;0;899;249125;0;0.8506558358916426;0;0;100;15.0;False
1280;Lat, Long;Navarra;25;995;231903;0;0.5022059843013148;0;0;50;15.0;False
1281;Lat, Long;Toledo;75;554;334525;0;0.6534234146323729;0;1;50;inf;False
1282;Lat, Long;Cuenca;75;644;370730;1;0.1232095053203954;1;1;0;20.0;False
1283;Lat, Long;Palencia;75;594;350202;1;0.7267094203578678;0;1;50;15.0;False
1284;Lat, Long;Murcia;0;622;309593;1;0.17237369629451546;1;1;25;15.0;False
1285;Lat, Long;Álava;100;726;356356;0;0.6855266728844175;0;1;75;20.0;False
1286;Lat, Long;Huesca;0;568;289845;1;0.9268098751105268;1;1;75;20.0;False
1287;Lat, Long;Baleares;25;880;373583;1;0.1821083324652097;1;1;100;20.0;False
1288;Lat, Long;Pontevedra;75;890;326286;1;0.3410361182329235;1;0;50;inf;False
1289;Lat, Long;La Coruña;50;865;334902;1;0.2686156370948348;1;0;50;20.0;False
1290;Lat, Long;La Coruña;75;978;319235;0;0.4250558213574457;1;0;0;20.0;False
1291;Lat, Long;Soria;0;642;265839;1;0.8544068590668684;0;1;75;15.0;False
1292;Lat, Long;Ciudad Real;75;729;359028;0;0.8928632467717882;1;0;0;inf;False
1293;Lat, Long;Soria;100;583;230479;1;0.2966665913428661;0;1;0;inf;True
1294;Lat, Long;Barcelona;0;622;293505;1;0.6377092630503116;0;1;100;20.0;False
1295;Lat, Long;Segovia;100;836;364921;1;0.6786058056258436;1;1;0;20.0;False
1296;Lat, Long;Álava;0;765;219139;0;0.9239187146748221;0;1;100;15.0;False
1297;Lat, Long;La Coruña;25;931;382671;1;0.21063115882704886;0;1;25;20.0;False
1298;Lat, Long;Ávila;0;777;307148;0;0.5371407001426728;0;0;25;inf;False
1299;Lat, Long;Soria;100;515;246905;1;0.35967201588159603;1;1;100;inf;True
1300;Lat, Long;Pontevedra;50;833;281786;0;0.5407472451771688;1;0;100;15.0;True
1301;Lat, Long;Burgos;0;866;210988;0;0.2548135934185097;1;1;50;20.0;False
1302;Lat, Long;Salamanca;75;787;387914;0;0.6026130784922978;1;0;100;inf;False
1303;Lat, Long;Asturias;75;588;264060;1;0.9575039034535842;0;0;25;20.0;False
1304;Lat, Long;Las Palmas;25;651;367912;1;0.9019568503539073;0;1;50;15.0;False
1305;Lat, Long;La Coruña;100;889;262104;1;0.13768142490525534;1;0;0;inf;True
1306;Lat, Long;Murcia;100;643;218079;0;0.7683307453357854;0;0;75;15.0;True
1307;Lat, Long;Soria;75;509;380962;0;0.7797431950119605;0;0;50;15.0;False
1308;Lat, Long;Santa Cruz de Tenerife;50;680;294704;0;0.3493764591754649;0;1;25;15.0;True
1309;Lat, Long;Málaga;25;870;258721;0;0.5385669982971575;1;1;25;20.0;False
1310;Lat, Long;Lleida;50;618;283392;1;0.5276533918243331;1;0;100;15.0;True
1311;Lat, Long;Valladolid;75;895;366505;0;0.6697424998360381;1;0;100;inf;False
1312;Lat, Long;Teruel;25;707;205717;1;0.6742553301758585;1;0;0;inf;False
1313;Lat, Long;Córdoba;0;965;270223;0;0.22547457828147877;1;1;75;15.0;False
1314;Lat, Long;Badajoz;75;929;289738;1;0.7296551535956577;0;0;25;15.0;True
1315;Lat, Long;Ávila;100;736;291403;0;0.5621891248942138;0;1;75;inf;True
1316;Lat, Long;Santa Cruz de Tenerife;25;669;390674;0;0.525727479849539;1;0;25;15.0;False
1317;Lat, Long;Biscay;0;826;333087;0;0.3780785970827125;1;1;25;inf;False
1318;Lat, Long;Cuenca;0;602;231280;0;0.8935658205285327;0;1;100;15.0;False
1319;Lat, Long;Ciudad Real;75;930;252239;0;0.9509033315095844;1;0;75;inf;False
1320;Lat, Long;Ourense;75;753;360712;0;0.5787457929966807;0;1;100;inf;False
1321;Lat, Long;Ciudad Real;50;525;266036;1;0.6230938413342939;0;1;100;inf;True
1322;Lat, Long;Badajoz;50;530;314899;1;0.7287512278141127;0;1;25;20.0;False
1323;Lat, Long;Guipúzcoa;100;636;205297;1;0.8216583950060328;1;0;100;15.0;True
1324;Lat, Long;Madrid;25;802;229695;0;0.9078838009582606;1;0;25;20.0;False
1325;Lat, Long;Cantabria;50;523;212322;0;0.7057403492103528;1;0;50;inf;True
1326;Lat, Long;León;50;770;202565;0;0.6759773721430401;1;0;100;20.0;True
1327;Lat, Long;Guipúzcoa;0;691;244764;0;0.7641654067391175;1;0;25;20.0;False
1328;Lat, Long;Segovia;50;870;255897;1;0.33924787277459445;1;1;100;15.0;True
1329;Lat, Long;León;0;842;340005;0;0.9656556329360023;1;1;0;20.0;False
1330;Lat, Long;Barcelona;0;564;222288;1;0.19670977111947296;0;1;50;15.0;False
1331;Lat, Long;León;25;576;325255;0;0.9861168286039436;0;1;50;15.0;False
1332;Lat, Long;Palencia;0;798;348376;0;0.27430276449833146;1;1;25;20.0;False
1333;Lat, Long;Badajoz;0;901;339655;0;0.8537820327922314;1;1;100;20.0;False
1334;Lat, Long;Murcia;75;894;352064;1;0.4821011461578447;0;0;25;inf;False
1335;Lat, Long;Navarra;50;877;249471;1;0.3985448807342695;0;0;50;15.0;True
1336;Lat, Long;Barcelona;100;921;269467;1;0.832200057010788;0;1;75;inf;True
1337;Lat, Long;La Coruña;50;720;386750;1;0.5408165431981776;1;1;100;inf;False
1338;Lat, Long;Salamanca;25;841;372302;1;0.15655668240027582;1;0;25;15.0;False
1339;Lat, Long;Huelva;50;929;230208;0;0.3907638374824096;0;1;75;20.0;True
1340;Lat, Long;Guipúzcoa;75;543;235571;0;0.5140986756177721;1;1;100;inf;True
1341;Lat, Long;Lugo;25;902;350521;0;0.4412756356667412;0;1;50;20.0;False
1342;Lat, Long;Madrid;0;886;236433;0;0.9939401987609618;0;0;50;15.0;False
1343;Lat, Long;Almería;50;835;345823;0;0.6090040659438383;0;0;25;15.0;False
1344;Lat, Long;Segovia;100;903;395697;1;0.9003312439467466;1;0;25;inf;False
1345;Lat, Long;Guipúzcoa;75;793;223486;1;0.9595694460124555;0;0;25;inf;False
1346;Lat, Long;Valladolid;75;855;360099;0;0.8097102498098717;1;0;75;20.0;False
1347;Lat, Long;Asturias;25;872;287905;0;0.4557069363935232;0;1;25;20.0;False
1348;Lat, Long;Guadalajara;75;772;283583;1;0.9180514547883729;1;0;50;15.0;False
1349;Lat, Long;Palencia;50;516;226805;1;0.6389503702034687;0;0;75;15.0;True
1350;Lat, Long;Murcia;0;848;324574;1;0.36800132685248976;0;1;0;15.0;False
1351;Lat, Long;Lugo;50;540;335921;0;0.25584864618749625;0;1;75;inf;False
1352;Lat, Long;Toledo;100;658;355081;1;0.9049123411664668;1;0;75;15.0;False
1353;Lat, Long;León;25;754;253698;0;0.7615077933518261;0;0;25;20.0;False
1354;Lat, Long;Baleares;100;660;321551;0;0.18437133759888524;0;0;0;20.0;False
1355;Lat, Long;Cantabria;0;539;204169;0;0.5288925725168051;1;0;25;20.0;False
1356;Lat, Long;Cádiz;100;563;220877;1;0.27277599964443666;1;0;100;15.0;True
1357;Lat, Long;Salamanca;25;879;313188;1;0.12192984482220248;1;0;100;inf;False
1358;Lat, Long;Cantabria;100;960;398118;0;0.618005310160163;1;1;75;20.0;False
1359;Lat, Long;Cáceres;50;774;246747;1;0.6076938182182435;0;1;0;20.0;True
1360;Lat, Long;Tarragona;100;743;342327;1;0.10544475680822968;0;0;0;inf;False
1361;Lat, Long;Guadalajara;75;564;296775;1;0.8552871353385894;0;1;75;inf;True
1362;Lat, Long;Málaga;0;835;390403;0;0.777889159186656;1;0;25;15.0;False
1363;Lat, Long;Teruel;50;698;245058;0;0.3629829468130087;0;0;0;15.0;True
1364;Lat, Long;Granada;75;958;317748;1;0.7791353078751591;1;1;0;inf;False
1365;Lat, Long;Zamora;100;713;351831;0;0.466580515435404;0;1;100;inf;False
1366;Lat, Long;Tarragona;25;665;375150;0;0.6883148495833586;1;0;50;15.0;False
1367;Lat, Long;Biscay;100;728;223876;0;0.7528540554088229;1;1;25;15.0;True
1368;Lat, Long;Valencia;0;855;398546;1;0.9412326656758876;0;1;100;inf;False
1369;Lat, Long;Álava;25;892;274409;0;0.45825182985180946;1;1;50;inf;False
1370;Lat, Long;Cádiz;100;925;230669;1;0.5141975033751311;1;1;25;inf;True
1371;Lat, Long;Valencia;0;726;253807;1;0.13704725793359168;0;1;0;15.0;False
1372;Lat, Long;Ciudad Real;0;948;331340;1;0.2813007681046261;0;0;50;inf;False
1373;Lat, Long;Huelva;75;899;361973;1;0.9820734781754306;0;1;100;15.0;False
1374;Lat, Long;Ciudad Real;0;560;270600;0;0.6218274269245139;1;0;25;inf;False
1375;Lat, Long;Alicante;0;996;350129;1;0.44825066922586576;0;0;75;inf;False
1376;Lat, Long;Huesca;50;949;311082;1;0.5101489297056265;1;1;50;15.0;False
1377;Lat, Long;Zamora;0;967;279816;1;0.8713074064760234;0;0;100;15.0;False
1378;Lat, Long;Cantabria;100;978;225165;0;0.2605438325615084;1;1;75;15.0;True
1379;Lat, Long;León;100;605;327457;0;0.3551659724078894;1;0;50;15.0;False
1380;Lat, Long;Castellón;75;781;241396;0;0.7123599573151213;0;1;75;20.0;True
1381;Lat, Long;Navarra;75;580;354773;1;0.16290381156115818;0;0;25;15.0;False
1382;Lat, Long;Burgos;25;939;332898;1;0.1336803589880619;1;1;50;inf;False
1383;Lat, Long;Girona;25;878;233294;0;0.8205766060676939;0;1;25;inf;False
1384;Lat, Long;Guadalajara;100;555;232062;0;0.4319960263229212;0;0;25;20.0;True
1385;Lat, Long;Navarra;50;617;293640;0;0.9820019854722457;1;1;75;inf;False
1386;Lat, Long;Cuenca;0;798;379320;1;0.7693281556606034;1;0;75;inf;False
1387;Lat, Long;Albacete;25;599;268393;1;0.8600250578890827;0;0;75;15.0;False
1388;Lat, Long;Jaén;100;890;394839;1;0.8543089968417857;0;1;25;20.0;False
1389;Lat, Long;Pontevedra;100;809;298050;1;0.8923513051806797;0;0;0;inf;True
1390;Lat, Long;Lugo;25;503;237392;1;0.6909972181126591;1;0;50;inf;False
1391;Lat, Long;La Rioja;25;637;350723;1;0.7758781397558715;0;1;75;inf;False
1392;Lat, Long;Almería;100;631;338842;1;0.3587485166893585;1;1;50;15.0;False
1393;Lat, Long;La Coruña;50;815;220437;1;0.5107045719189827;1;0;0;20.0;True
1394;Lat, Long;Sevilla;75;888;201016;0;0.5845733036317239;1;1;50;20.0;True
1395;Lat, Long;Las Palmas;25;677;300109;1;0.5128747186661923;0;0;0;inf;False
1396;Lat, Long;Lugo;75;548;219120;1;0.27247372713357554;1;0;75;15.0;True
1397;Lat, Long;Álava;100;653;214799;1;0.5324226230693123;1;0;0;inf;True
1398;Lat, Long;Sevilla;25;798;370573;0;0.6386381030390129;0;0;100;15.0;False
1399;Lat, Long;Badajoz;50;922;337612;1;0.8807611336593155;0;1;100;20.0;False
1400;Lat, Long;Sevilla;25;912;207021;0;0.5642526437343551;0;0;50;20.0;False
1401;Lat, Long;Segovia;75;537;271879;1;0.1258535309943712;0;1;0;20.0;True
1402;Lat, Long;Guipúzcoa;75;506;301967;0;0.38972087350433526;0;1;25;20.0;False
1403;Lat, Long;Alicante;50;621;259068;0;0.549709283006242;0;0;50;20.0;True
1404;Lat, Long;La Coruña;50;867;237224;1;0.6734593960426133;0;0;25;20.0;True
1405;Lat, Long;Tarragona;100;841;207352;1;0.5054047314966512;1;1;25;15.0;True
1406;Lat, Long;Lleida;100;760;258876;0;0.8390862896214316;1;1;75;15.0;True
1407;Lat, Long;Badajoz;25;561;209804;1;0.16287411618048525;0;0;100;15.0;False
